conditionID	fold	fit_rep	model	lmax	nmixt	ncat	seed	infile	outfile	cmd
cond11	2	2	mirage	2	11	-1	28116	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.02.json.gz --lmax 2 --nmixt 11 --seed 28116 -q
cond11	2	3	mirage	2	11	-1	26038	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.03.json.gz --lmax 2 --nmixt 11 --seed 26038 -q
cond11	2	4	mirage	2	11	-1	50593	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.04.json.gz --lmax 2 --nmixt 11 --seed 50593 -q
cond11	2	5	mirage	2	11	-1	1647	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.05.json.gz --lmax 2 --nmixt 11 --seed 1647 -q
cond11	2	6	mirage	2	11	-1	4026	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.06.json.gz --lmax 2 --nmixt 11 --seed 4026 -q
cond11	2	7	mirage	2	11	-1	38764	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.07.json.gz --lmax 2 --nmixt 11 --seed 38764 -q
cond11	2	8	mirage	2	11	-1	39912	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.08.json.gz --lmax 2 --nmixt 11 --seed 39912 -q
cond11	2	9	mirage	2	11	-1	39523	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.09.json.gz --lmax 2 --nmixt 11 --seed 39523 -q
cond11	2	10	mirage	2	11	-1	174	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond11/cond11-train2.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond11/cond11-train2.10.json.gz --lmax 2 --nmixt 11 --seed 174 -q
cond11	3	1	mirage	2	11	-1	31192	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.01.json.gz --lmax 2 --nmixt 11 --seed 31192 -q
cond11	3	2	mirage	2	11	-1	40512	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.02.json.gz --lmax 2 --nmixt 11 --seed 40512 -q
cond11	3	3	mirage	2	11	-1	60893	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.03.json.gz --lmax 2 --nmixt 11 --seed 60893 -q
cond11	3	4	mirage	2	11	-1	49176	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.04.json.gz --lmax 2 --nmixt 11 --seed 49176 -q
cond11	3	5	mirage	2	11	-1	26205	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.05.json.gz --lmax 2 --nmixt 11 --seed 26205 -q
cond11	3	6	mirage	2	11	-1	17880	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.06.json.gz --lmax 2 --nmixt 11 --seed 17880 -q
cond11	3	7	mirage	2	11	-1	28766	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.07.json.gz --lmax 2 --nmixt 11 --seed 28766 -q
cond11	3	8	mirage	2	11	-1	55531	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.08.json.gz --lmax 2 --nmixt 11 --seed 55531 -q
cond11	3	9	mirage	2	11	-1	13932	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.09.json.gz --lmax 2 --nmixt 11 --seed 13932 -q
cond11	3	10	mirage	2	11	-1	665	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond11/cond11-train3.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond11/cond11-train3.10.json.gz --lmax 2 --nmixt 11 --seed 665 -q
cond11	4	1	mirage	2	11	-1	28043	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.01.json.gz --lmax 2 --nmixt 11 --seed 28043 -q
cond11	4	2	mirage	2	11	-1	7794	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.02.json.gz --lmax 2 --nmixt 11 --seed 7794 -q
cond11	4	3	mirage	2	11	-1	28080	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.03.json.gz --lmax 2 --nmixt 11 --seed 28080 -q
cond11	4	4	mirage	2	11	-1	50532	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.04.json.gz --lmax 2 --nmixt 11 --seed 50532 -q
cond11	4	5	mirage	2	11	-1	33126	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.05.json.gz --lmax 2 --nmixt 11 --seed 33126 -q
cond11	4	6	mirage	2	11	-1	16129	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.06.json.gz --lmax 2 --nmixt 11 --seed 16129 -q
cond11	4	7	mirage	2	11	-1	45018	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.07.json.gz --lmax 2 --nmixt 11 --seed 45018 -q
cond11	4	8	mirage	2	11	-1	36515	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.08.json.gz --lmax 2 --nmixt 11 --seed 36515 -q
cond11	4	9	mirage	2	11	-1	11906	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.09.json.gz --lmax 2 --nmixt 11 --seed 11906 -q
cond11	4	10	mirage	2	11	-1	27944	datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz	data/batch/03-fish/cond11/cond11-train4.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train4-v0.json.gz -o data/batch/03-fish/cond11/cond11-train4.10.json.gz --lmax 2 --nmixt 11 --seed 27944 -q
cond11	5	1	mirage	2	11	-1	17034	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.01.json.gz --lmax 2 --nmixt 11 --seed 17034 -q
cond11	5	2	mirage	2	11	-1	48823	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.02.json.gz --lmax 2 --nmixt 11 --seed 48823 -q
cond11	5	3	mirage	2	11	-1	32136	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.03.json.gz --lmax 2 --nmixt 11 --seed 32136 -q
cond11	5	4	mirage	2	11	-1	13095	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.04.json.gz --lmax 2 --nmixt 11 --seed 13095 -q
cond11	5	5	mirage	2	11	-1	13228	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.05.json.gz --lmax 2 --nmixt 11 --seed 13228 -q
cond11	5	6	mirage	2	11	-1	2227	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.06.json.gz --lmax 2 --nmixt 11 --seed 2227 -q
cond11	5	7	mirage	2	11	-1	59739	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.07.json.gz --lmax 2 --nmixt 11 --seed 59739 -q
cond11	5	8	mirage	2	11	-1	27207	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.08.json.gz --lmax 2 --nmixt 11 --seed 27207 -q
cond11	5	9	mirage	2	11	-1	17565	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.09.json.gz --lmax 2 --nmixt 11 --seed 17565 -q
cond11	5	10	mirage	2	11	-1	22931	datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz	data/batch/03-fish/cond11/cond11-train5.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mirage -i datasets/03-fish/cv5/fish-lmax2-train5-v0.json.gz -o data/batch/03-fish/cond11/cond11-train5.10.json.gz --lmax 2 --nmixt 11 --seed 22931 -q
cond12	1	1	branch	2	-1	-1	23868	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.01.json.gz --lmax 2 --seed 23868 -q
cond12	1	2	branch	2	-1	-1	59101	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.02.json.gz --lmax 2 --seed 59101 -q
cond12	1	3	branch	2	-1	-1	702	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.03.json.gz --lmax 2 --seed 702 -q
cond12	1	4	branch	2	-1	-1	58965	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.04.json.gz --lmax 2 --seed 58965 -q
cond12	1	5	branch	2	-1	-1	62044	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.05.json.gz --lmax 2 --seed 62044 -q
cond12	1	6	branch	2	-1	-1	13062	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.06.json.gz --lmax 2 --seed 13062 -q
cond12	1	7	branch	2	-1	-1	33751	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.07.json.gz --lmax 2 --seed 33751 -q
cond12	1	8	branch	2	-1	-1	13475	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.08.json.gz --lmax 2 --seed 13475 -q
cond12	1	9	branch	2	-1	-1	60087	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.09.json.gz --lmax 2 --seed 60087 -q
cond12	1	10	branch	2	-1	-1	1857	datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz	data/batch/03-fish/cond12/cond12-train1.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train1-v0.json.gz -o data/batch/03-fish/cond12/cond12-train1.10.json.gz --lmax 2 --seed 1857 -q
cond12	2	1	branch	2	-1	-1	23258	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.01.json.gz --lmax 2 --seed 23258 -q
cond12	2	2	branch	2	-1	-1	11642	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.02.json.gz --lmax 2 --seed 11642 -q
cond12	2	3	branch	2	-1	-1	63251	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.03.json.gz --lmax 2 --seed 63251 -q
cond12	2	4	branch	2	-1	-1	51185	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.04.json.gz --lmax 2 --seed 51185 -q
cond12	2	5	branch	2	-1	-1	29021	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.05.json.gz --lmax 2 --seed 29021 -q
cond12	2	6	branch	2	-1	-1	52548	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.06.json.gz --lmax 2 --seed 52548 -q
cond12	2	7	branch	2	-1	-1	39886	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.07.json.gz --lmax 2 --seed 39886 -q
cond12	2	8	branch	2	-1	-1	60540	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.08.json.gz --lmax 2 --seed 60540 -q
cond12	2	9	branch	2	-1	-1	9746	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.09.json.gz --lmax 2 --seed 9746 -q
cond12	2	10	branch	2	-1	-1	62617	datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz	data/batch/03-fish/cond12/cond12-train2.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train2-v0.json.gz -o data/batch/03-fish/cond12/cond12-train2.10.json.gz --lmax 2 --seed 62617 -q
cond12	3	1	branch	2	-1	-1	51710	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond12/cond12-train3.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond12/cond12-train3.01.json.gz --lmax 2 --seed 51710 -q
cond12	3	2	branch	2	-1	-1	18562	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond12/cond12-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond12/cond12-train3.02.json.gz --lmax 2 --seed 18562 -q
cond12	3	3	branch	2	-1	-1	57810	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond12/cond12-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond12/cond12-train3.03.json.gz --lmax 2 --seed 57810 -q
cond12	3	4	branch	2	-1	-1	43668	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond12/cond12-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond12/cond12-train3.04.json.gz --lmax 2 --seed 43668 -q
cond12	3	5	branch	2	-1	-1	46247	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond12/cond12-train3.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond12/cond12-train3.05.json.gz --lmax 2 --seed 46247 -q
cond12	3	6	branch	2	-1	-1	43293	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond12/cond12-train3.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond12/cond12-train3.06.json.gz --lmax 2 --seed 43293 -q
cond12	3	7	branch	2	-1	-1	2129	datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz	data/batch/03-fish/cond12/cond12-train3.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit branch -i datasets/03-fish/cv5/fish-lmax2-train3-v0.json.gz -o data/batch/03-fish/cond12/cond12-train3.07.json.gz --lmax 2 --seed 2129 -q
