conditionID	fold	fit_rep	model	lmax	nmixt	ncat	seed	infile	outfile	cmd
cond14	4	5	mmm	3	-1	2	63352	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train4.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train4.05.json.gz --lmax 3 --ncat 2 --seed 63352 -q --map
cond14	4	6	mmm	3	-1	2	62369	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train4.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train4.06.json.gz --lmax 3 --ncat 2 --seed 62369 -q --map
cond14	4	7	mmm	3	-1	2	20895	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train4.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train4.07.json.gz --lmax 3 --ncat 2 --seed 20895 -q --map
cond14	4	8	mmm	3	-1	2	22071	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train4.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train4.08.json.gz --lmax 3 --ncat 2 --seed 22071 -q --map
cond14	4	9	mmm	3	-1	2	53252	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train4.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train4.09.json.gz --lmax 3 --ncat 2 --seed 53252 -q --map
cond14	4	10	mmm	3	-1	2	45332	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train4.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train4.10.json.gz --lmax 3 --ncat 2 --seed 45332 -q --map
cond14	5	1	mmm	3	-1	2	41224	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.01.json.gz --lmax 3 --ncat 2 --seed 41224 -q --map
cond14	5	2	mmm	3	-1	2	50281	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.02.json.gz --lmax 3 --ncat 2 --seed 50281 -q --map
cond14	5	3	mmm	3	-1	2	29083	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.03.json.gz --lmax 3 --ncat 2 --seed 29083 -q --map
cond14	5	4	mmm	3	-1	2	61022	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.04.json.gz --lmax 3 --ncat 2 --seed 61022 -q --map
cond14	5	5	mmm	3	-1	2	36355	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.05.json.gz --lmax 3 --ncat 2 --seed 36355 -q --map
cond14	5	6	mmm	3	-1	2	34761	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.06.json.gz --lmax 3 --ncat 2 --seed 34761 -q --map
cond14	5	7	mmm	3	-1	2	580	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.07.json.gz --lmax 3 --ncat 2 --seed 580 -q --map
cond14	5	8	mmm	3	-1	2	58565	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.08.json.gz --lmax 3 --ncat 2 --seed 58565 -q --map
cond14	5	9	mmm	3	-1	2	31859	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.09.json.gz --lmax 3 --ncat 2 --seed 31859 -q --map
cond14	5	10	mmm	3	-1	2	12150	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond14/cond14-train5.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond14/cond14-train5.10.json.gz --lmax 3 --ncat 2 --seed 12150 -q --map
cond15	1	1	mmm	3	-1	3	40225	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.01.json.gz --lmax 3 --ncat 3 --seed 40225 -q --map
cond15	1	2	mmm	3	-1	3	22488	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.02.json.gz --lmax 3 --ncat 3 --seed 22488 -q --map
cond15	1	3	mmm	3	-1	3	63518	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.03.json.gz --lmax 3 --ncat 3 --seed 63518 -q --map
cond15	1	4	mmm	3	-1	3	34515	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.04.json.gz --lmax 3 --ncat 3 --seed 34515 -q --map
cond15	1	5	mmm	3	-1	3	42540	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.05.json.gz --lmax 3 --ncat 3 --seed 42540 -q --map
cond15	1	6	mmm	3	-1	3	6941	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.06.json.gz --lmax 3 --ncat 3 --seed 6941 -q --map
cond15	1	7	mmm	3	-1	3	16600	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.07.json.gz --lmax 3 --ncat 3 --seed 16600 -q --map
cond15	1	8	mmm	3	-1	3	3805	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.08.json.gz --lmax 3 --ncat 3 --seed 3805 -q --map
cond15	1	9	mmm	3	-1	3	63037	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.09.json.gz --lmax 3 --ncat 3 --seed 63037 -q --map
cond15	1	10	mmm	3	-1	3	52748	datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train1.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train1-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train1.10.json.gz --lmax 3 --ncat 3 --seed 52748 -q --map
cond15	2	1	mmm	3	-1	3	11221	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.01.json.gz --lmax 3 --ncat 3 --seed 11221 -q --map
cond15	2	2	mmm	3	-1	3	25990	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.02.json.gz --lmax 3 --ncat 3 --seed 25990 -q --map
cond15	2	3	mmm	3	-1	3	27418	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.03.json.gz --lmax 3 --ncat 3 --seed 27418 -q --map
cond15	2	4	mmm	3	-1	3	18895	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.04.json.gz --lmax 3 --ncat 3 --seed 18895 -q --map
cond15	2	5	mmm	3	-1	3	138	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.05.json.gz --lmax 3 --ncat 3 --seed 138 -q --map
cond15	2	6	mmm	3	-1	3	12656	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.06.json.gz --lmax 3 --ncat 3 --seed 12656 -q --map
cond15	2	7	mmm	3	-1	3	50385	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.07.json.gz --lmax 3 --ncat 3 --seed 50385 -q --map
cond15	2	8	mmm	3	-1	3	19140	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.08.json.gz --lmax 3 --ncat 3 --seed 19140 -q --map
cond15	2	9	mmm	3	-1	3	25474	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.09.json.gz --lmax 3 --ncat 3 --seed 25474 -q --map
cond15	2	10	mmm	3	-1	3	21094	datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train2.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train2-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train2.10.json.gz --lmax 3 --ncat 3 --seed 21094 -q --map
cond15	3	1	mmm	3	-1	3	32047	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.01.json.gz --lmax 3 --ncat 3 --seed 32047 -q --map
cond15	3	2	mmm	3	-1	3	55128	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.02.json.gz --lmax 3 --ncat 3 --seed 55128 -q --map
cond15	3	3	mmm	3	-1	3	21934	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.03.json.gz --lmax 3 --ncat 3 --seed 21934 -q --map
cond15	3	4	mmm	3	-1	3	34180	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.04.json.gz --lmax 3 --ncat 3 --seed 34180 -q --map
cond15	3	5	mmm	3	-1	3	46997	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.05.json.gz --lmax 3 --ncat 3 --seed 46997 -q --map
cond15	3	6	mmm	3	-1	3	9200	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.06.json.gz --lmax 3 --ncat 3 --seed 9200 -q --map
cond15	3	7	mmm	3	-1	3	12402	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.07.json.gz --lmax 3 --ncat 3 --seed 12402 -q --map
cond15	3	8	mmm	3	-1	3	55903	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.08.json.gz --lmax 3 --ncat 3 --seed 55903 -q --map
cond15	3	9	mmm	3	-1	3	51423	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.09.json.gz --lmax 3 --ncat 3 --seed 51423 -q --map
cond15	3	10	mmm	3	-1	3	63532	datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train3.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train3-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train3.10.json.gz --lmax 3 --ncat 3 --seed 63532 -q --map
cond15	4	1	mmm	3	-1	3	65077	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.01.json.gz --lmax 3 --ncat 3 --seed 65077 -q --map
cond15	4	2	mmm	3	-1	3	9960	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.02.json.gz --lmax 3 --ncat 3 --seed 9960 -q --map
cond15	4	3	mmm	3	-1	3	55770	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.03.json.gz --lmax 3 --ncat 3 --seed 55770 -q --map
cond15	4	4	mmm	3	-1	3	27932	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.04.json.gz --lmax 3 --ncat 3 --seed 27932 -q --map
cond15	4	5	mmm	3	-1	3	58196	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.05.json.gz --lmax 3 --ncat 3 --seed 58196 -q --map
cond15	4	6	mmm	3	-1	3	44229	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.06.json.gz --lmax 3 --ncat 3 --seed 44229 -q --map
cond15	4	7	mmm	3	-1	3	12450	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.07.json.gz --lmax 3 --ncat 3 --seed 12450 -q --map
cond15	4	8	mmm	3	-1	3	29243	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.08.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.08.json.gz --lmax 3 --ncat 3 --seed 29243 -q --map
cond15	4	9	mmm	3	-1	3	9075	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.09.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.09.json.gz --lmax 3 --ncat 3 --seed 9075 -q --map
cond15	4	10	mmm	3	-1	3	43780	datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train4.10.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train4-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train4.10.json.gz --lmax 3 --ncat 3 --seed 43780 -q --map
cond15	5	1	mmm	3	-1	3	38970	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train5.01.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train5.01.json.gz --lmax 3 --ncat 3 --seed 38970 -q --map
cond15	5	2	mmm	3	-1	3	17283	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train5.02.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train5.02.json.gz --lmax 3 --ncat 3 --seed 17283 -q --map
cond15	5	3	mmm	3	-1	3	13767	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train5.03.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train5.03.json.gz --lmax 3 --ncat 3 --seed 13767 -q --map
cond15	5	4	mmm	3	-1	3	48951	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train5.04.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train5.04.json.gz --lmax 3 --ncat 3 --seed 48951 -q --map
cond15	5	5	mmm	3	-1	3	60092	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train5.05.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train5.05.json.gz --lmax 3 --ncat 3 --seed 60092 -q --map
cond15	5	6	mmm	3	-1	3	53986	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train5.06.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train5.06.json.gz --lmax 3 --ncat 3 --seed 53986 -q --map
cond15	5	7	mmm	3	-1	3	5579	datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz	data/batch/03-fish-map/cond15/cond15-train5.07.json.gz	singularity exec -B $(readlink -v data) singularity/sif/jupyter+colaml.6c01617 colaml fit mmm -i datasets/03-fish/cv5/fish-lmax3-train5-v0.json.gz -o data/batch/03-fish-map/cond15/cond15-train5.07.json.gz --lmax 3 --ncat 3 --seed 5579 -q --map
